Latitude,Longitude,DepthKm,Magnitude,Year,Month,Day,Hour,Minute,Second
-16.76,178.1,33,5.3,1990,9,28,12,33,35
-25.27,179.52,532.1,5.3,1990,9,28,7,46,13
-14.98,-173.27,33,5,1990,9,26,20,10,41
-16.11,-172.75,33,5,1990,9,26,19,54,38
-14.17,-173.92,33,5.2,1990,9,23,8,29,45
-14.98,-173.58,33,5.6,1990,9,23,6,50,33
-15.19,-173.47,33,5.2,1990,9,15,22,52,04
-17.87,-178.75,610.6,5,1990,9,11,1,46,07
-33.63,-178.69,33,5.1,1990,9,9,2,42,30
-20.54,-174.17,33,5.6,1990,9,8,20,31,57
-24.43,-177.19,130.9,5.4,1990,9,8,18,51,45
-31.25,-178.42,10,5.5,1990,9,7,11,34,35
-25.83,-175.79,21,5.2,1990,9,3,22,44,52
-14.59,-174.93,33,5.1,1990,9,2,14,58,48
-15.23,-173.15,33,5,1990,8,29,22,46,33
-19.35,-175.71,202.6,5.6,1990,8,28,3,16,48
-26.16,-177.49,11.6,5.2,1990,8,27,4,11,56
-34.25,-177.74,44.7,5,1990,8,26,15,13,15
-33.59,-176.84,12.2,5.2,1990,8,26,15,07,38
-34.01,-178.98,2.8,5.4,1990,8,26,13,45,01
-19.92,-172.97,47.9,5.1,1990,8,25,14,12,33
-15.03,-173.89,33,5.1,1990,8,24,0,13,56
-17.32,-173.9,33,5.1,1990,8,23,18,04,46
-15.72,-173.23,107.4,5,1990,8,22,12,37,02
-34.47,-178.81,16.6,5,1990,8,21,17,45,09
-33.03,178.69,159.2,5.2,1990,8,21,9,13,01
-33.44,-178.03,33,5.7,1990,8,21,0,57,28
-20.64,-178,542.2,5.1,1990,8,19,8,03,42
-15.75,-177.07,34.2,5,1990,8,17,9,22,24
-31.06,-179.3,358.3,5.5,1990,8,15,8,58,12
-31.9,-177.74,9.5,5.2,1990,8,11,7,20,01
-19.78,-177.41,382.6,6,1990,8,10,17,47,38
-16.02,-173.57,99.5,5.3,1990,8,6,16,23,19
-15.18,-173.43,92.6,5.1,1990,8,3,8,36,34
-17.23,-173.89,33,5.3,1990,7,30,20,06,18
-20.06,-173.65,33,5,1990,7,26,23,34,42
-15.48,-174.68,280.2,5,1990,7,25,13,37,14
-23.5,-179.94,549.4,5.2,1990,7,22,9,50,27
-24.43,-176.41,78.8,5.2,1990,7,18,13,57,00
-23.1,-175.23,39.5,5.6,1990,7,15,10,01,06
-17.41,-174.28,160.7,5.5,1990,7,14,18,49,31
-25.22,178.2,561.4,5.4,1990,7,11,19,49,12
-25.33,178.33,580.7,5.6,1990,7,11,19,48,07
-21.33,-176.38,219.7,5.2,1990,7,11,17,34,43
-30.91,-177.78,33,5.3,1990,7,10,18,24,11
-15.09,-173.7,52.3,5,1990,7,10,14,19,12
-17.82,-178.92,564.8,5.3,1990,7,8,16,30,02
-22.23,-179.75,573.5,5.1,1990,7,3,15,38,18
-21.5,-179.33,607.4,5.7,1990,6,29,3,53,28
-21.67,-176.46,202.8,5.1,1990,6,27,5,10,14
-22,-179.5,597.7,6.2,1990,6,26,12,08,30
-20.44,-178.34,564.1,5,1990,6,25,19,06,22
-21.59,-176.5,202.1,5.6,1990,6,24,8,35,25
-21.55,-176.49,192.3,6.9,1990,6,23,21,38,19
-21,-178.87,610.2,5.3,1990,6,19,19,07,48
-16.72,-173.19,33,5.1,1990,6,18,5,59,33
-22.83,-176.61,151.6,5.3,1990,6,16,1,34,11
-33.29,-178.5,15.9,5,1990,6,12,9,58,20
-18.87,-178.82,504.4,5.6,1990,6,8,15,05,09
-16.13,-176.86,15,5.3,1990,6,7,13,24,36
-17.05,-170.28,33,5.1,1990,6,5,13,11,42
-22.13,-179.5,595.8,5,1990,6,4,0,24,32
-30.29,-178.71,217.4,5.3,1990,6,1,16,49,54
-15.07,-176.4,33,5,1990,6,1,13,48,11
-26.01,-176.59,68.4,5.4,1990,6,1,11,08,35
-33.48,-178.29,21.9,5,1990,5,31,23,02,53
-20.87,-178.01,492.4,5.9,1990,5,28,11,28,48
-17.93,-178.56,593.8,5.2,1990,5,24,4,06,32
-32.97,-178.71,87.3,5.3,1990,5,21,20,59,31
-32.6,179.61,314.7,5.6,1990,5,20,9,53,44
-18.2,-175.2,258.8,6.3,1990,5,20,7,32,39
-18,-178.74,593.8,5,1990,5,18,15,37,23
-25.49,178.13,599.1,5.8,1990,5,17,15,59,55
-29.87,-178.24,61.1,5.3,1990,5,17,4,16,01
-31.88,-178.04,39.4,5.6,1990,5,15,21,33,29
-23.83,179.85,562.1,5,1990,5,14,11,54,31
-18.22,-174.13,45.8,5.1,1990,5,9,18,55,02
-18.25,-178,515.5,5,1990,5,5,1,26,19
-24.4,-174.92,215,5.1,1990,5,1,10,37,24
-26.15,-178.02,17.4,5.6,1990,4,28,11,42,25
-15.39,-179.03,446.9,5.4,1990,4,25,2,13,32
-24.18,-179.66,474.1,5.2,1990,4,20,8,51,35
-17.59,-178.73,567.5,5.1,1990,4,13,8,15,58
-30.74,-177.79,30,5.4,1990,4,11,13,10,17
-23.66,179.98,557.6,5,1990,4,10,0,09,30
-25.98,-175.91,33,5,1990,4,9,13,15,24
-25.79,-176.02,26.8,5.7,1990,4,9,9,31,11
-25.64,-176.26,33,5,1990,4,7,20,58,05
-26.17,-175.94,7.4,5.3,1990,4,7,2,44,28
-25.69,-176.18,22.2,5.1,1990,4,6,23,42,57
-26.09,-175.94,30.2,5.5,1990,4,6,16,31,33
-21.57,-174.22,28.5,5.5,1990,4,6,14,31,46
-15.23,-172.15,48.3,5.3,1990,4,6,6,09,04
-31.61,-178.81,111.4,5.2,1990,4,4,11,23,46
-17.96,-178.73,572.9,5,1990,4,4,6,37,03
-21.54,-173.89,26.4,5.2,1990,4,4,5,40,08
-30.55,-177.84,0,5.1,1990,4,2,5,56,03
-21.08,-175.99,124.2,5,1990,3,29,1,42,34
-16.07,-173.12,36.1,5.3,1990,3,28,19,50,20
-35.59,-179.44,67,5,1990,3,28,0,53,45
-31.75,-178.91,33,5.1,1990,3,26,7,40,37
-32.94,-178.45,15,5.1,1990,3,25,1,10,40
-16.13,-173.1,30,5.3,1990,3,24,17,20,18
-31.16,-179.12,108.9,6.2,1990,3,21,16,46,01
-24.67,-177.42,57.3,5.2,1990,3,15,6,12,32
-16.6,-172.53,30,5.2,1990,3,13,1,04,50
-20.21,-177.9,558,5,1990,3,6,12,24,44
-22.02,-174.17,43.1,5.1,1990,3,3,21,26,26
-17.16,-172.57,45,5,1990,3,3,11,58,30
-21.78,-174.19,46.3,5.4,1990,3,2,22,06,27
-33.86,-179.1,48.8,5,1990,3,2,8,11,34
-18.03,-178.63,614.9,5,1990,3,2,7,35,36
-15.71,-174.52,150.2,5,1990,3,1,22,59,40
-15.53,-175.23,33,6.2,1990,2,24,19,13,14
-21.85,-179.37,604.7,5.2,1990,2,22,13,11,58
-16.23,-174.28,177.6,5.1,1990,2,19,16,46,50
-21.93,-174.51,81.4,5.1,1990,2,16,6,22,16
-24.31,-179.67,575.7,5,1990,2,14,11,25,15
-18.04,-178.53,570.7,5,1990,2,12,1,13,12
-31.05,-177.63,29,5.3,1990,2,11,21,58,40
-17.71,-179.05,557.8,5,1990,2,7,6,24,00
-18.05,-178.34,587.4,5.3,1990,2,2,18,34,46
-18.41,176.93,10,5.6,1990,2,2,14,49,09
-23.39,179.08,548.8,5.3,1990,1,30,18,14,12
-26.12,-176.79,112.9,5,1990,1,26,3,26,37
-31.7,-177.52,23.2,5.2,1990,1,25,6,29,19
-32.03,-178.04,33,5.2,1990,1,22,8,25,33
-20.84,-173.93,34.6,5.4,1990,1,22,2,32,04
-20.95,-173.87,59.4,5.1,1990,1,21,16,43,48
-15.35,-173.34,33.5,5.5,1990,1,20,7,20,21
-20.82,-178.46,577.1,5.7,1990,1,18,20,57,48
-30.2,-177.62,7,5.5,1990,1,18,5,42,33
-31.84,-177.97,34.6,5.5,1990,1,16,10,52,08
-31.86,-177.88,15,5.4,1990,1,16,7,56,30
-31.81,-178.05,23,5.4,1990,1,16,7,36,31
-29.83,-177.31,33,5.5,1990,1,14,21,10,28
-29.89,-177.42,31,5.5,1990,1,14,21,03,59
-18.41,-175.81,300.8,5.2,1990,1,13,17,02,08
-32.61,-179.52,69.8,5,1990,1,12,18,51,09
-25.9,-174.08,33,5,1990,1,11,6,49,37
-17.62,-178.67,548.5,5,1990,1,11,4,13,47
-32,-177.13,33,5,1990,1,10,10,42,43
-25.16,-175.09,87.2,5,1990,1,10,10,21,20
-21.81,-179.38,600.8,5.4,1990,1,9,14,42,57
-24.21,179.42,557.6,5,1990,1,8,12,26,49
-24.44,179.12,514.2,5,1990,1,8,11,05,46
-17.94,-172.75,9.5,5,1990,1,8,4,17,34
-15.42,-172.91,42.6,6.4,1990,1,4,5,32,19
-21.75,-179.38,603.1,5.2,1990,1,1,7,49,35
-30.08,-179.07,532,5.2,1989,12,30,10,57,04
-15.18,-171.72,33,5,1989,12,24,20,53,03
-29.81,-178.31,50.4,5.3,1989,12,23,1,32,48
-35.65,-178.54,33,5,1989,12,20,14,57,07
-35.2,-179.4,55.8,5.2,1989,12,20,11,44,50
-35.09,-179.63,35.9,5.9,1989,12,20,4,23,46
-33.77,-178.56,33,5.3,1989,12,19,1,31,52
-20.1,-177.62,535.6,5,1989,12,18,7,59,04
-24.3,-172.98,33,5.2,1989,12,14,18,51,30
-23.18,-174.68,120.1,5,1989,12,10,4,26,35
-20.81,-178.52,578.6,5.2,1989,12,5,1,42,56
-15.37,-173.22,75.2,5.4,1989,12,4,6,42,31
-23.47,-179.8,557.1,5.3,1989,11,30,19,46,02
-22.59,-177.69,242.2,5.3,1989,11,30,9,37,36
-17.47,-173.37,33,5,1989,11,30,5,53,42
-25.37,179.62,478.8,5.7,1989,11,29,5,48,59
-18.5,-174.59,169.8,5,1989,11,28,2,35,49
-16.24,-173.34,33,5,1989,11,27,23,54,18
-34.39,-179.53,79.1,5,1989,11,26,22,55,52
-18.92,-173.6,52,5.4,1989,11,24,23,02,21
-25.13,179.87,500.4,5.1,1989,11,24,18,22,12
-30.4,-177.95,33,5.4,1989,11,24,7,10,51
-22.26,-174.83,15,5.4,1989,11,23,1,23,25
-28.98,-177.54,47.6,5.5,1989,11,21,3,10,22
-15.72,-172.85,33,5.4,1989,11,21,2,13,10
-23.64,179.96,526.4,5,1989,11,20,11,54,08
-17.67,-179.04,546.6,5,1989,11,16,8,54,41
-17.77,-179.01,548.1,5.7,1989,11,16,8,39,43
-30.94,-177.59,33,5,1989,11,15,21,30,31
-30.33,-178.23,179.4,5.2,1989,11,14,19,26,48
-15.46,-173.26,33,5,1989,11,11,14,10,37
-21.26,-179.13,618.2,5.1,1989,11,10,18,46,05
-23.89,-179.64,587.5,5,1989,11,7,19,29,05
-18.32,-173.47,33,5,1989,11,6,9,46,38
-16.07,-173.33,0,5.3,1989,11,4,6,35,05
-21.08,-178.67,576.3,5.8,1989,10,30,23,46,30
-20.73,-174.15,76.7,5.1,1989,10,27,4,39,36
-26.18,-177.9,187.2,5.1,1989,10,27,1,47,47
-22.52,-176.9,193,5.1,1989,10,26,14,34,34
-19.98,-177.5,524.1,5.1,1989,10,24,8,41,30
-25.66,179.79,458.9,6,1989,10,23,13,08,27
-18.37,-173.09,25.8,5,1989,10,22,10,19,48
-26.03,-179.9,448.1,5.2,1989,10,21,6,14,51
-18.34,-175.29,250,5.4,1989,10,18,16,19,01
-34.89,-179.81,72.6,5.1,1989,10,16,8,14,58
-17.74,-178.2,539.5,5,1989,10,15,7,07,45
-24.25,-179.91,514.6,5.4,1989,10,14,2,32,01
-15.27,-173.76,141.2,5.4,1989,10,13,21,40,19
-30.33,-177.77,14.4,5.4,1989,10,13,20,12,30
-32.53,-178.95,34.4,5.6,1989,10,13,16,49,30
-18.21,-178.47,598.5,5.2,1989,10,13,11,00,06
-17.78,-178.92,562.4,5,1989,10,11,6,05,17
-25.67,179.37,512.1,5.1,1989,10,5,23,09,21
-23.8,179.95,524.3,5,1989,10,4,6,46,13
-24.14,179.38,527.2,5,1989,9,30,0,29,56
-31.42,-178.51,19.1,5.4,1989,9,26,2,24,10
-35.71,178.9,242.5,5.3,1989,9,25,18,47,21
-25.42,178.43,569.1,5,1989,9,24,22,09,48
-18.98,-175.2,107.1,5.1,1989,9,19,8,56,08
-19.35,-175.79,178.6,5.5,1989,9,15,8,49,59
-18.92,-174.95,59.6,5.6,1989,9,13,3,31,28
-15.06,-174.54,159.3,5,1989,9,11,8,25,52
-19.87,-177.58,355.1,5,1989,9,8,13,46,18
-17.96,-178.63,620.8,5.1,1989,9,8,11,26,45
-30.31,-177.79,22.8,5.3,1989,9,8,8,25,36
-23.97,-179.77,473.7,5.1,1989,9,7,20,02,03
-30.25,-177.96,25.8,5.7,1989,9,7,13,31,58
-23.29,-175.85,50.8,5.1,1989,9,7,10,25,47
-22.18,-176.53,33,5.2,1989,9,6,6,18,10
-18.14,-178.25,494.7,5,1989,9,5,10,03,25
-33.13,-178.75,37.2,5.4,1989,9,4,14,57,28
-33.42,-179.66,59,5,1989,9,4,8,31,34
-33.19,-178.83,15,5.3,1989,9,4,7,18,30
-17.72,-178.55,580.9,5.3,1989,9,2,14,20,56
-22.21,-179.55,584,5.1,1989,9,2,5,57,29
-31.17,-177.67,33,5,1989,8,19,6,37,58
-21.82,-175.13,33,5.1,1989,8,15,7,53,58
-22.1,-175.02,38.8,5,1989,8,15,0,46,21
-19.83,-176.04,33,5,1989,8,14,17,22,43
-20.62,-173.74,38.5,5.3,1989,8,12,20,46,40
-18.84,176.8,33,5.2,1989,8,11,6,55,55
-19.06,176.69,47.6,5.1,1989,8,11,3,27,04
-18.98,176.7,21.5,5.2,1989,8,10,19,25,19
-20.55,-173.73,36.9,5,1989,8,9,3,03,51
-20.71,-173.59,39.1,5.3,1989,8,9,0,40,36
-30.04,-177.61,34.7,5.1,1989,8,5,9,54,11
-22.43,179.11,573.4,5.5,1989,8,3,22,25,53
-31.43,-177.22,114.5,5.4,1989,8,1,12,44,01
-17.43,-179.03,583.9,5,1989,7,31,19,54,56
-20.77,-174.23,33,5,1989,7,31,13,40,35
-20.63,-173.81,65,5.1,1989,7,29,5,48,18
-32.24,-178.11,33,5.3,1989,7,25,22,16,12
-18.92,176.78,42.6,5.5,1989,7,24,10,53,13
-18.86,176.77,24.3,5.6,1989,7,24,10,03,44
-18.72,-175.57,201.7,5.4,1989,7,20,12,09,49
-30.49,-178.56,111.4,5.2,1989,7,16,22,10,53
-19.17,-177.73,565.2,5,1989,7,12,18,43,15
-17.69,-172.97,58.9,5.1,1989,7,8,0,48,11
-16.62,-177.31,23,5.3,1989,7,6,17,25,29
-18.84,-175.92,295.2,5,1989,6,30,1,16,10
-22.98,-175.32,36.4,5.2,1989,6,29,0,18,40
-21.81,-176.49,189.1,5.6,1989,6,21,23,51,02
-30.49,-178.07,37.2,5.1,1989,6,19,10,03,47
-20.88,-178.6,588.9,5,1989,6,18,12,44,41
-22.45,-175.89,68.5,5.5,1989,6,12,18,21,02
-30.23,-178.96,116.2,5.6,1989,6,12,13,11,55
-19.46,-173.74,23,5.5,1989,6,8,9,51,56
-24.24,-177.3,33,5.3,1989,6,8,9,07,04
-16.16,-173.6,45.8,5.1,1989,6,7,10,03,19
-30.6,-177.91,45.8,5,1989,6,6,13,17,33
-17.6,-178.87,554.3,5.1,1989,6,6,2,41,17
-15.5,-177.17,391.8,5,1989,5,31,1,14,14
-21.15,-174.12,33,5.1,1989,5,30,13,52,50
-17.82,-173.08,39.2,5,1989,5,30,13,39,17
-19.94,-175.5,232.9,5,1989,5,30,11,28,22
-16.69,-173.29,48.2,5.2,1989,5,28,10,19,59
-16.73,-173.31,47.3,5.8,1989,5,28,9,46,29
-15.22,-172.76,69.4,5,1989,5,25,19,49,15
-17.88,-178.61,559.3,5.9,1989,5,21,21,56,46
-31.05,-177.8,38.8,5,1989,5,21,6,21,19
-31.21,-177.83,50,5.3,1989,5,21,4,03,42
-30.37,-177.91,64.2,5.3,1989,5,20,20,37,36
-30.58,-178.27,29,6.3,1989,5,20,16,01,43
-16.59,-173.95,86.5,5.5,1989,5,15,18,12,55
-25.16,179.95,494.6,5.1,1989,5,14,8,03,29
-30.66,-177.88,33,5.2,1989,5,14,1,34,54
-30.62,-178.39,28.2,6.8,1989,5,14,0,59,48
-21.51,-179.37,629.9,5,1989,5,12,0,02,03
-23.44,-179.93,537.6,5.6,1989,5,8,14,28,29
-18.85,-178.83,504.2,5.4,1989,5,8,3,36,36
-21.86,-175.46,33,5,1989,5,7,16,53,45
-31.96,-178.69,47.4,5.3,1989,5,5,13,30,45
-21.93,-179.32,586.4,5.4,1989,5,4,13,15,07
-18.6,-172.9,33,5.1,1989,5,1,14,37,08
-18.01,-178.65,574.6,5.4,1989,4,30,15,33,52
-24.12,-177.21,33,5.3,1989,4,29,21,39,54
-16.46,-173.68,43.8,5.4,1989,4,28,9,23,01
-30.53,-178.02,51,5,1989,4,27,12,37,29
-24.01,-179.76,522.2,5.1,1989,4,27,9,34,58
-25.51,179.65,500.2,5,1989,4,25,0,31,38
-16.27,-172.45,33,5,1989,4,23,13,47,22
-31.63,-177.84,100.3,5.2,1989,4,19,7,04,03
-31.37,-177.79,11,5.8,1989,4,19,0,08,19
-23.86,179.94,527.3,6.1,1989,4,18,12,33,52
-21.55,-178.96,580.1,5.2,1989,4,18,2,01,27
-31.86,-177.99,33,5.2,1989,4,17,14,24,03
-21.11,-178.91,593.5,5.7,1989,4,16,19,48,13
-18.2,-178.47,632.8,5,1989,4,14,13,04,41
-18.24,-178.4,634.3,5.4,1989,4,14,13,02,52
-33.13,-178.76,33,5.2,1989,4,11,7,14,20
-30.77,-178.45,33,5,1989,4,11,1,35,19
-20.84,-178.7,587.6,5.1,1989,4,9,9,22,34
-16.27,-172.84,25,5.1,1989,4,9,9,14,34
-15.7,-173.02,37.7,5.4,1989,4,8,3,06,02
-15.16,-174.83,33,5.2,1989,4,7,6,45,29
-29.91,-177.78,42.5,5,1989,4,6,17,33,22
-30.93,179.96,400.1,5.1,1989,4,2,20,52,02
-19.79,-175.81,262.3,5.1,1989,4,2,1,10,24
-16.48,-172.1,33,5.2,1989,3,31,13,23,47
-22.16,-172.55,33,5,1989,3,31,4,50,38
-19.45,-175.88,172.7,5.8,1989,3,30,20,39,23
-29.88,-177.77,46.2,5.2,1989,3,28,17,05,09
-30.02,-177.6,21,5,1989,3,25,16,56,58
-20.78,-178.69,572.4,5.1,1989,3,22,18,10,53
-15.47,-173.02,33,5.4,1989,3,19,18,39,09
-23.7,178.9,542.8,5.2,1989,3,18,13,37,49
-21.94,-179.54,613.2,5.1,1989,3,18,12,25,09
-17.96,-178.72,575.5,5,1989,3,17,1,53,49
-30.34,-178.04,18.9,6,1989,3,16,9,33,54
-30.5,-177.97,15,5.2,1989,3,15,4,17,28
-20.66,-177.66,512.7,5.1,1989,3,13,14,42,36
-25.94,-176.97,88.5,5.1,1989,3,13,3,37,48
-19.07,-178.19,639.4,5.1,1989,3,12,17,10,39
-29.84,-177.86,51.4,5.2,1989,3,12,7,28,23
-17.82,-174.78,241.6,6.9,1989,3,11,5,05,01
-17.72,-178.44,567.3,5.1,1989,3,8,6,02,00
-20.49,-178.11,538.2,5.1,1989,3,7,18,01,38
-30.39,-177.79,34.6,5,1989,3,7,4,30,11
-35.04,-179.74,105,5,1989,3,3,6,44,42
-23.84,-177.36,52.2,5.3,1989,2,26,20,59,28
-30.33,-177.78,30.9,5.2,1989,2,25,14,01,25
-29.86,-177.75,47.2,5.4,1989,2,25,12,03,13
-30.02,-177.91,18.7,6.8,1989,2,25,11,26,33
-27.09,-178.09,131.8,5.3,1989,2,24,16,42,55
-17.59,-178.54,546.6,5.5,1989,2,23,20,40,35
-18.12,-177.35,33,5.5,1989,2,18,6,10,22
-32.02,-178.45,33,5.2,1989,2,18,2,42,40
-22.02,-176.3,122.6,5.4,1989,2,17,5,01,40
-15.09,-172.58,33,5.1,1989,2,16,11,48,48
-21.43,-173.96,32,5,1989,2,16,5,17,30
-21.47,-178.85,548.5,5.1,1989,2,12,11,18,40
-23.84,179.96,546.6,5.2,1989,2,7,13,35,25
-19.53,-179.57,469,5.3,1989,2,4,14,23,40
-20.32,-178.6,568.9,5.2,1989,2,3,18,44,31
-17.7,-178.58,522.1,5.2,1989,2,3,0,45,52
-25.66,-175.11,40.3,5,1989,1,28,1,48,32
-17.83,-178.77,639.9,5.2,1989,1,26,9,16,38
-18.2,-178.75,613.7,5.4,1989,1,26,3,50,19
-25.39,-175.52,33,5.1,1989,1,25,3,50,58
-22.57,-176.22,39.6,5.3,1989,1,23,14,13,36
-17.99,-173.04,15,5.5,1989,1,21,21,14,32
-16.17,-172.77,33,5,1989,1,21,18,40,07
-18.01,-178.53,586.5,5.2,1989,1,18,4,40,49
-15.32,-173.59,39.5,5.6,1989,1,14,0,50,33
-26.88,-176.39,5,5.4,1989,1,13,3,42,05
-18.63,-174.57,112.5,6.2,1989,1,2,1,52,08
-18.34,-178.3,626.6,5.2,1989,1,2,0,00,38
-17.7,-178.51,512,5,1988,12,31,7,15,49
-24.31,-174.84,33,5.2,1988,12,30,7,10,17
-15.87,-174.2,102.1,5.1,1988,12,22,14,23,25
-27.99,-176.6,33.6,5.3,1988,12,20,14,27,59
-24.55,-179.88,492.8,5.1,1988,12,20,2,45,18
-23.26,-173.8,33,5.1,1988,12,19,2,50,00
-17.95,-178.05,545.5,5.4,1988,12,18,14,55,59
-29.82,-177.91,33.5,6.4,1988,12,16,9,57,17
-15.32,-173.07,33,5.2,1988,12,16,9,29,55
-21.48,-175.93,113,5.2,1988,12,10,3,13,46
-15.23,-174.63,15,5,1988,12,8,12,02,40
-15.34,-174.18,15,5,1988,12,8,11,18,52
-22.15,-179.81,623.7,5,1988,12,7,2,49,44
-18.89,-174.82,33,5.1,1988,12,6,18,35,36
-24.74,178.74,553.3,5.4,1988,12,5,16,35,31
-15.31,-173.52,43.6,6.4,1988,12,5,16,05,32
-22.22,-179.71,630.6,5,1988,12,1,18,13,41
-16.65,-177.2,33,5.1,1988,11,30,8,44,42
-25.8,180,503.7,5.3,1988,11,24,23,30,27
-19.75,-177.98,567.1,5.6,1988,11,23,9,27,05
-22.71,-174.95,33,5,1988,11,22,10,05,07
-24.61,-175.96,33,5.1,1988,11,21,17,50,33
-32.95,-179,85.9,5.2,1988,11,20,8,03,17
-17.95,-178.71,647.5,5.2,1988,11,18,8,06,56
-20.31,-178.09,482,5,1988,11,17,10,11,07
-21.78,-179.41,576.4,5.8,1988,11,16,5,53,19
-31.52,-179.78,191,5.3,1988,11,16,5,10,33
-19.7,-177.29,566.8,5.1,1988,11,7,23,17,39
-29.25,-177.74,65.2,5,1988,11,7,17,24,56
-21.7,-179.04,572.3,5.2,1988,11,7,17,08,05
-31.42,-177.74,33,5.2,1988,11,7,3,47,40
-21.28,-174.33,33,5.1,1988,11,5,3,04,41
-20.9,-179.3,649.6,5,1988,11,3,1,56,11
-21.77,-178.97,546,5,1988,10,31,17,49,27
-16.28,-174.24,99.3,5.5,1988,10,28,14,49,25
-25.76,-179.94,522,5,1988,10,24,9,25,41
-19.99,-175.96,158.4,5.6,1988,10,23,0,23,21
-22.25,-179.59,579,5.1,1988,10,20,1,08,46
-25.53,179.69,507.7,5.3,1988,10,11,1,53,13
-28.59,-177.57,28,6.3,1988,10,10,18,20,25
-18.86,-172.41,31,5.4,1988,10,8,7,34,18
-18.82,-172.41,42.4,6.6,1988,10,8,4,46,25
-17.67,-178.57,536.5,5.3,1988,10,7,18,10,38
-24.14,-179.9,581.1,5,1988,10,7,13,21,32
-19.41,-177.51,554.1,5.8,1988,9,30,21,45,01
-23,-179.52,590.1,5,1988,9,29,5,42,09
-26.45,-177.5,33,5.4,1988,9,26,21,07,19
-16.47,-172.17,16.8,5.4,1988,9,21,23,59,27
-31.9,-179.58,153.2,5.4,1988,9,20,14,44,17
-23.53,-175.23,42,5.3,1988,9,19,18,58,37
-20.59,-178.31,542.4,5.1,1988,9,16,2,16,18
-25.46,179.6,496,5.1,1988,9,11,6,17,41
-34.82,-179.26,84.7,5.3,1988,9,10,5,33,00
-24.57,179.55,591.3,5.2,1988,9,10,0,46,52
-35.68,179.71,85.9,5.5,1988,9,8,22,27,53
-26.25,-175.85,33,5.4,1988,9,8,12,48,35
-22.15,-176.14,156,5.3,1988,9,5,9,14,50
-32.62,-178.44,33,5.2,1988,9,4,20,27,01
-21.86,-179.45,596.2,5.3,1988,9,4,2,49,58
-16.33,-171.96,16.4,5,1988,9,3,16,57,43
-18.3,-178.11,595.8,5.2,1988,9,3,9,09,37
-23.5,-179.94,524.2,5.1,1988,9,3,0,29,42
-17.25,-178.58,552.4,5,1988,9,1,8,36,10
-19.37,-177.46,420.8,5.1,1988,8,27,16,18,19
-19.7,-176.27,35.6,5.3,1988,8,27,10,15,02
-15.5,-172.44,41.5,5.4,1988,8,26,9,36,23
-15.22,-172.88,56.1,5.1,1988,8,26,7,33,25
-17.25,-173.75,33,5.2,1988,8,25,2,21,43
-17.99,-178.25,590.3,5,1988,8,23,14,37,23
-19.41,-176.02,33,5,1988,8,22,16,37,06
-23.95,-176.81,128.3,5.6,1988,8,22,11,12,47
-33.68,-178.54,37.5,5,1988,8,21,8,17,21
-15.13,-173.53,33,5.2,1988,8,20,19,52,42
-18.68,-173.38,33,5,1988,8,19,16,54,49
-33.79,-179.8,61.6,5.5,1988,8,4,17,16,52
-18.1,-178.47,609.7,5.1,1988,8,2,8,31,01
-14.16,-176.11,33,5.3,1988,7,29,5,27,17
-24.11,179.79,545,5.1,1988,7,26,16,35,36
-21.92,-179.27,603.2,5,1988,7,24,6,21,36
-22.55,-177.08,243.5,5,1988,7,24,0,29,55
-20.47,-178.46,574.4,5.1,1988,7,22,19,42,06
-22.3,-179.56,587.4,5.2,1988,7,22,18,11,31
-19.56,-175.06,146.4,6.4,1988,7,19,1,00,20
-27.14,-176.8,30,5.4,1988,7,16,16,55,00
-31.44,179.74,391.5,5.2,1988,7,12,9,55,23
-20.79,-178.52,547.5,5.2,1988,7,12,7,02,22
-29.98,-178.9,224.2,5.5,1988,7,9,15,10,53
-17.79,-178.84,549.5,5.6,1988,7,6,1,10,52
-30.41,-179.85,375.6,5.1,1988,7,5,0,27,58
-21.74,-179.4,599.1,5.3,1988,7,4,8,28,17
-24.89,179.42,513.9,5.5,1988,7,3,5,09,40
-18.58,-174.57,81.5,5.5,1988,7,2,17,32,35
-16.35,-177.56,32,5.5,1988,7,1,2,55,32
-16.18,-177.72,15,5.4,1988,7,1,2,06,58
-15.31,-178.04,33,5.2,1988,6,29,21,25,26
-23.33,-179.94,544.8,5.1,1988,6,29,14,57,52
-21.84,-179.14,527.1,5.4,1988,6,27,16,15,45
-17.99,-177.93,572.4,5.2,1988,6,27,9,23,16
-24.15,-175.86,163.9,5.1,1988,6,27,0,34,00
-33.29,-179.36,41.8,5.4,1988,6,25,6,24,23
-34.26,177.91,508.5,5.3,1988,6,24,12,56,47
-23.43,-178.82,580.5,5.2,1988,6,22,9,16,11
-18.28,-177.85,418.4,5.2,1988,6,19,13,05,05
-18.45,-175.56,279.6,5.1,1988,6,11,19,31,00
-15.21,-173.53,41.8,6.3,1988,6,11,12,17,26
-20.38,-173.78,37.8,5.1,1988,6,6,10,43,52
-28.75,-177.65,73,5,1988,6,5,17,29,36
-21.56,-178.19,437,5,1988,6,5,1,41,32
-19.22,-175.72,212.8,5.1,1988,6,1,11,53,35
-20.82,-175.49,45,5.1,1988,5,31,18,51,38
-16.82,-176.63,33,5,1988,5,31,8,29,38
-21.8,-174.47,33,5.4,1988,5,30,19,18,36
-16.57,-172.7,15,5.3,1988,5,29,6,24,18
